Product Type,Date of scrap,Product ID,Discount Type,Product Price before discount,Product Price,Product Size,Product Link
Jeansy,2024-01-14,24914,Rabat -30%. Kod: EXTRA30.,159.99,99.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24914-Jeansy-boyfriend-granatowe.html
Jeansy,2024-01-14,24916,Rabat -30%. Kod: EXTRA30.,159.99,89.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24916-Jeansy-wide-leg-zapinane-na-podwojne-guziki-granatowe.html
Bluza,2024-01-14,24909,Rabat -30%. Kod: EXTRA30.,119.99,79.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24909-Bluza-z-bufiastymi-rekawami-perlowa.html
Bluza,2024-01-14,24899,Rabat -30%. Kod: EXTRA30.,139.99,99.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24899-Bluza-z-kapturem-i-dlugimi-rekawami-perlowa.html
Sukienka,2024-01-14,24697,Rabat -30%. Kod: EXTRA30.,169.99,89.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24697-Sukienka-maxi-czarna.html
Bluza,2024-01-14,25061,Rabat -30%. Kod: EXTRA30.,149.99,99.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25061-Bluza-z-kapturem-kasztanowa.html
Bluza,2024-01-14,25062,Rabat -30%. Kod: EXTRA30.,149.99,109.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25062-Bluza-z-kapturem-i-nadrukiem.html
Bluza,2024-01-14,24911,Rabat -30%. Kod: EXTRA30,,99.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24911-Bluza-w-paski-z-bufaistymi-rekawami.html
Other,2024-01-14,24905,Rabat -30%. Kod: EXTRA30.,109.99,89.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24905-Gladka-bluza-z-ozdobnymi-zamkami.html
Bluza,2024-01-14,24906,Rabat -30%. Kod: EXTRA30.,109.99,89.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24906-Bluza-z-nadrukiem-ciemnobezowa.html
Bluza,2024-01-14,24907,Rabat -30%. Kod: EXTRA30.,109.99,69.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24907-Bluza-z-nadrukiem-lawendowa.html
Bluza,2024-01-14,24901,Rabat -30%. Kod: EXTRA30.,99.99,89.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24901-Bluza-z-dekoltem-w-serek-pomaranczowa.html
Bluza,2024-01-14,24902,Rabat -30%. Kod: EXTRA30.,109.99,79.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24902-Bluza-oversize-z-napisem.html
Koszula,2024-01-14,24926,Rabat -30%. Kod: EXTRA30.,129.99,99.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24926-Koszula-oversize-z-ozdobnymi-guzikami.html
Other,2024-01-14,24904,Rabat -30%. Kod: EXTRA30,,149.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24904-Rozpinana-bluza-z-kieszeniami.html
Bluza,2024-01-14,24897,Rabat -30%. Kod: EXTRA30,,139.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24897-Bluza-z-ozdobnymi-guzikami-perlowa.html
Koszula,2024-01-14,24843,Rabat -30%. Kod: EXTRA30.,139.99,79.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24843-Koszula-oversize-ze-zlotymi-guzikami-biala.html
Other,2024-01-14,24692,Rabat -30%. Kod: EXTRA30,,99.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24692-Gladkie-spodnie-z-wiazaniem-w-pasie-i-kieszeniami-czarne.html
Jeansy,2024-01-14,22665,Rabat -30%. Kod: EXTRA30,,139.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-22665-Jeansy-paper-bag-ciemnoniebieskie.html
Other,2024-01-14,22979,Rabat -30%. Kod: EXTRA30.,39.99,24.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-22979-Gladki-top-bialy.html
Other,2024-01-14,22927,Rabat -30%. Kod: EXTRA30,,44.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-22927-T-shirt-z-dekoltem-w-serek-i-guzikami-bialy.html
Other,2024-01-14,22928,Rabat -30%. Kod: EXTRA30,,44.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-22928-T-shirt-z-dekoltem-w-serek-z-guzikami-czarny.html
Other,2024-01-14,24468,Rabat -30%. Kod: EXTRA30.,29.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24468-Zestaw-pierscionkow-z-elementami-cyrkonii.html
Other,2024-01-14,24469,Rabat -30%. Kod: EXTRA30.,29.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24469-Zestaw-4-pierscionkow-o-regulowanym-obwodzie.html
Other,2024-01-14,24470,Rabat -30%. Kod: EXTRA30.,29.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24470-Eleganckie-pierscionki-zestaw-4-sztuk.html
Other,2024-01-14,24464,Rabat -30%. Kod: EXTRA30.,29.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24464-Pierscionki-w-kolorze-srebrnym-zestaw-6-sztuk.html
Other,2024-01-14,24465,Rabat -30%. Kod: EXTRA30.,34.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24465-Pierscionki-w-kolorze-zlota-ozdobnione-cyrkoniami.html
Other,2024-01-14,24466,Rabat -30%. Kod: EXTRA30.,29.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24466-Zestaw-eleganckich-pierscionkow.html
Other,2024-01-14,24467,Rabat -30%. Kod: EXTRA30.,29.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24467-Eleganckie-pierscionki-w-kolorze-srebrnym-zestaw-3-sztuk.html
Other,2024-01-14,24460,Rabat -30%. Kod: EXTRA30.,19.99,11.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24460-Naszyjnik-w-kolorze-zlota-z-zawieszka.html
Other,2024-01-14,24461,Rabat -30%. Kod: EXTRA30.,34.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24461-Kaskadowy-naszyjnik-w-kolorze-srebrnym.html
Other,2024-01-14,24462,Rabat -30%. Kod: EXTRA30.,24.99,12.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24462-Zestaw-delikatnych-pierscionkow-w-kolorze-srebrnym.html
Other,2024-01-14,24463,Rabat -30%. Kod: EXTRA30.,24.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24463-Zestaw-delikatnych-pierscionkow-w-kolorze-zlota.html
Other,2024-01-14,24457,Rabat -30%. Kod: EXTRA30.,34.99,29.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24457-Kaskadowy-naszyjnik-zmijka-z-lancuszkiem.html
Other,2024-01-14,24458,Rabat -30%. Kod: EXTRA30.,34.99,24.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24458-Naszyjnik-z-zawieszka-w-kolorze-srebrnym.html
Other,2024-01-14,24459,Rabat -30%. Kod: EXTRA30.,29.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24459-Naszyjnik-z-zawieszka-z-kamienia.html
Other,2024-01-14,24454,Rabat -30%. Kod: EXTRA30.,34.99,24.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24454-Naszyjnik-lancuch-z-zawieszka-w-ksztalcie-gwiazdy.html
Other,2024-01-14,24455,Rabat -30%. Kod: EXTRA30.,34.99,24.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24455-Naszyjnik-w-kolorze-zlota-z-zawieszkami-w-ksztalcie-gwiazdek.html
Other,2024-01-14,24456,Rabat -30%. Kod: EXTRA30.,34.99,29.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24456-Naszyjnik-z-zawieszka-z-cyrkoniami-i-serduszkiem.html
Other,2024-01-14,24450,Rabat -30%. Kod: EXTRA30.,29.99,21.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24450-Zestaw-kolczykow-typu-wkretki-w-kolorze-zlota.html
Other,2024-01-14,24451,Rabat -30%. Kod: EXTRA30.,24.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24451-Kolczyki-kola-w-kolorze-zlotym.html
Other,2024-01-14,24452,Rabat -30%. Kod: EXTRA30.,34.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24452-Naszyjnik-typu-lancuch-w-kolorze-zlota.html
Other,2024-01-14,24453,Rabat -30%. Kod: EXTRA30,,34.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24453-Kaskadowy-naszyjnik-z-zawieszka.html
Other,2024-01-14,24447,Rabat -30%. Kod: EXTRA30,,34.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24447-Zestaw-ozdobnych-kolczykow-w-kolorze-zlota.html
Other,2024-01-14,24448,Rabat -30%. Kod: EXTRA30.,29.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24448-Kolczyki-kola-zestaw-3-par.html
Other,2024-01-14,24449,Rabat -30%. Kod: EXTRA30.,29.99,24.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24449-Zestaw-9-kolczykow-typu-wkretki.html
Other,2024-01-14,24444,Rabat -30%. Kod: EXTRA30.,29.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24444-Ozdobne-kolczyki-kola-z-cyrkoniami.html
Other,2024-01-14,24445,Rabat -30%. Kod: EXTRA30.,24.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24445-Ozdobne-wiszace-kolczyki-w-srebrnym-kolorze.html
Other,2024-01-14,24446,Rabat -30%. Kod: EXTRA30.,34.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24446-Elegnackie-wiszace-kolczyki.html
Other,2024-01-14,24442,Rabat -30%. Kod: EXTRA30,,24.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24442-Wiszace-kolczyki-okraglym-ksztalcie-koloru-zlotego.html
Other,2024-01-14,24443,Rabat -30%. Kod: EXTRA30.,29.99,21.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24443-Kolczyki-kola-z-cyrkoniami.html
Other,2024-01-14,24439,Rabat -30%. Kod: EXTRA30.,29.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24439-Eleganckie-wiszace-kolczyki-z-cyrkoniami.html
Other,2024-01-14,24440,Rabat -30%. Kod: EXTRA30.,24.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24440-Kolczyki-w-kolorze-zlota-z-zawieszka.html
Other,2024-01-14,24441,Rabat -30%. Kod: EXTRA30.,19.99,11.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24441-Kolczyki-kola-ze-skorzanymi-elementami.html
Other,2024-01-14,24436,Rabat -30%. Kod: EXTRA30.,19.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24436-Kolczyki-kola-w-kolorze-zlota.html
Other,2024-01-14,24438,Rabat -30%. Kod: EXTRA30.,24.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24438-Wiszace-kolczyki-w-kolorze-zlota.html
Other,2024-01-14,24432,Rabat -30%. Kod: EXTRA30.,39.99,24.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24432-Wiszace-kolczyki-z-cyrkoniami-koloru-zlotego.html
Other,2024-01-14,24433,Rabat -30%. Kod: EXTRA30.,19.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24433-Wiszace-kolczyki-kola-w-kolorze-zlota.html
Other,2024-01-14,24434,Rabat -30%. Kod: EXTRA30.,29.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24434-Kolczyki-kola-w-zlotym-kolorze.html
Other,2024-01-14,24435,Rabat -30%. Kod: EXTRA30.,24.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24435-Kolczyki-kola-z-cyrkoniami-w-kolorze-srebrnym.html
Other,2024-01-14,24429,Rabat -30%. Kod: EXTRA30,,29.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24429-Kolczyki-z-zawieszka-w-kolorze-zlotym.html
Other,2024-01-14,24430,Rabat -30%. Kod: EXTRA30.,34.99,24.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24430-Kolczyki-z-cyrkoniami-koloru-zlotego.html
Other,2024-01-14,24431,Rabat -30%. Kod: EXTRA30.,29.99,21.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24431-Wiszace-kolczyki-o-geometrycznym-ksztalcie-koloru-zlotego.html
Other,2024-01-14,24426,Rabat -30%. Kod: EXTRA30.,29.99,21.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24426-Bransoletki-w-zlotym-kolorze-z-regulowana-dlugoscia.html
Other,2024-01-14,24427,Rabat -30%. Kod: EXTRA30.,29.99,21.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24427-Zestaw-5-bransoletek-w-kolorze-zlota.html
Other,2024-01-14,24428,Rabat -30%. Kod: EXTRA30.,29.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24428-Ozdobne-bransoletki-zestaw-3-sztuk.html
Other,2024-01-14,24423,Rabat -30%. Kod: EXTRA30,,29.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24423-Zestaw-3-bransoletek-w-kolorze-zlota.html
Other,2024-01-14,24424,Rabat -30%. Kod: EXTRA30.,29.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24424-Eleganckie-bransoletki-zestaw-3-sztuk.html
Other,2024-01-14,24425,Rabat -30%. Kod: EXTRA30.,29.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24425-Zestaw-4-eleganckich-bransoletek.html
Other,2024-01-14,24421,Rabat -30%. Kod: EXTRA30.,29.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24421-Zestaw-2-bransoletek-typu-lancuch.html
Other,2024-01-14,24422,Rabat -30%. Kod: EXTRA30.,29.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24422-Ozdobne-bransoletki-o-regulowanej-dlugosci.html
Other,2024-01-14,23259,Rabat -30%. Kod: EXTRA30.,29.99,9.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-23259-Opaska-na-wlosy-bezowa.html
Other,2024-01-14,23254,Rabat -30%. Kod: EXTRA30.,29.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-23254-Zestaw-dwoch-materialowych-opasek-na-wlosy-czarna-i-brazowa.html
Other,2024-01-14,23255,Rabat -30%. Kod: EXTRA30.,39.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-23255-Opaska-na-wlosy-perlowa.html
Other,2024-01-14,23256,Rabat -30%. Kod: EXTRA30.,29.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-23256-Opaska-na-wlosy-midowa.html
Other,2024-01-14,23257,Rabat -30%. Kod: EXTRA30.,29.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-23257-Materialowa-opaska-na-wlosy-czarna.html
Other,2024-01-14,23258,Rabat -30%. Kod: EXTRA30.,29.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-23258-Opaska-na-wlosy-w-zwierzecy-wzor-czarna.html
Other,2024-01-14,22931,,,59.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-22931-T-shirt-z-wiazaniem-w-pasie-bialy.html
Other,2024-01-14,22932,,,59.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-22932-T-shirt-z-wiazaniem-w-pasie-piaskowy.html
Other,2024-01-14,23263,Rabat -30%. Kod: EXTRA30.,29.99,24.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-23263-Bawelniana-torba-biala.html
Other,2024-01-14,23264,Rabat -30%. Kod: EXTRA30.,29.99,24.99,['uniwersalny'],https://moodo.pl/product-pol-23264-Bawelniana-torba-granatowa.html
Other,2024-01-14,23260,Rabat -30%. Kod: EXTRA30.,29.99,24.99,['uniwersalny'],https://moodo.pl/product-pol-23260-Bawelniana-torba-wilokolorowa.html
Other,2024-01-14,23261,Rabat -30%. Kod: EXTRA30.,29.99,24.99,['uniwersalny'],https://moodo.pl/product-pol-23261-Bawelniana-torba-mietowa.html
Other,2024-01-14,23262,Rabat -30%. Kod: EXTRA30.,29.99,24.99,['uniwersalny'],https://moodo.pl/product-pol-23262-Bawelniana-torba-zielona.html
Other,2024-01-14,22954,Rabat -30%. Kod: EXTRA30.,49.99,34.99,['uniwersalny'],https://moodo.pl/product-pol-22954-T-shirt-oversize-z-szerokimi-rekawami-czarny.html
Other,2024-01-14,22955,Rabat -30%. Kod: EXTRA30.,49.99,34.99,['uniwersalny'],https://moodo.pl/product-pol-22955-T-shirt-z-okraglym-dekoltem-i-podwinietymi-rekawami-piaskowy.html
Other,2024-01-14,22952,Rabat -30%. Kod: EXTRA30.,44.99,29.99,['uniwersalny'],https://moodo.pl/product-pol-22952-Gladki-t-shirt-z-szerokimi-rekawami-bialy.html
Other,2024-01-14,22953,Rabat -30%. Kod: EXTRA30.,44.99,29.99,['uniwersalny'],https://moodo.pl/product-pol-22953-T-shirt-oversize-z-krotkimi-rekawami-i-okralym-dekoltem-czarny.html
Other,2024-01-14,23132,,,69.99,['uniwersalny'],https://moodo.pl/product-pol-23132-Bawelniana-bluzka-z-koronka-biala.html
Other,2024-01-14,23060,Rabat -30%. Kod: EXTRA30,,49.99,['uniwersalny'],https://moodo.pl/product-pol-23060-Gladka-bluzka-czarna.html
Bluzka,2024-01-14,22874,Rabat -30%. Kod: EXTRA30,,59.99,['uniwersalny'],https://moodo.pl/product-pol-22874-Bluzka-z-prazkowanej-dzianiny-z-krotkimi-bufaistymi-rekawami-czarna.html
Bluzka,2024-01-14,23102,Rabat -30%. Kod: EXTRA30,,54.99,['uniwersalny'],https://moodo.pl/product-pol-23102-Bluzka-z-dekoltem-w-serek-biala.html
Bluzka,2024-01-14,23103,Rabat -30%. Kod: EXTRA30,,54.99,['uniwersalny'],https://moodo.pl/product-pol-23103-Bluzka-z-dekoltem-w-serek-i-krotkimi-podwijanymi-rekawami-czarna.html
Other,2024-01-14,23130,Rabat -30%. Kod: EXTRA30.,59.99,39.99,['uniwersalny'],https://moodo.pl/product-pol-23130-Bawelniana-bluzka-granatowa.html
Bluzka,2024-01-14,22945,,,59.99,['uniwersalny'],https://moodo.pl/product-pol-22945-Bluzka-z-cekinami.html
Other,2024-01-14,22688,Rabat -30%. Kod: EXTRA30.,34.99,24.99,['uniwersalny'],https://moodo.pl/product-pol-22688-T-shirt-oversize-z-kieszonka.html
Other,2024-01-14,22774,Rabat -30%. Kod: EXTRA30.,34.99,24.99,['uniwersalny'],https://moodo.pl/product-pol-22774-Bawelniana-bluzka-z-dekoltem-w-serek-i-krotkimi-rekawami-biala.html
Kurtka,2024-01-14,22711,,,169.99,['uniwersalny'],https://moodo.pl/product-pol-22711-Kurtka-jeansowa-z-kieszeniami-niebieska.html
Kurtka,2024-01-14,22723,Rabat -30%. Kod: EXTRA30,,179.99,['uniwersalny'],https://moodo.pl/product-pol-22723-Kurtka-jeansowa-oversize.html
Other,2024-01-14,22734,,,179.99,['uniwersalny'],https://moodo.pl/product-pol-22734-Katana-jeansowa.html
Other,2024-01-14,22684,Rabat -30%. Kod: EXTRA30.,34.99,24.99,['uniwersalny'],https://moodo.pl/product-pol-22684-Bawelniana-bluzka-z-dekoltem-w-serek-biala.html
Other,2024-01-14,22685,Rabat -30%. Kod: EXTRA30.,34.99,24.99,['uniwersalny'],https://moodo.pl/product-pol-22685-Bawelniana-bluzka-z-dekoltem-w-serek-ciemnobezowa.html
Other,2024-01-14,22683,Rabat -30%. Kod: EXTRA30.,34.99,24.99,['uniwersalny'],https://moodo.pl/product-pol-22683-Bawelniana-bluzka-z-dekoltem-w-serek-z-krotkim-rekawem-czarna.html
Other,2024-01-14,23233,Rabat -30%. Kod: EXTRA30.,17.99,14.99,['uniwersalny'],https://moodo.pl/product-pol-23233-Zestaw-dwoch-gumek-do-wlosow-ze-wzorem-kwiatow-czarny.html
Other,2024-01-14,23229,Rabat -30%. Kod: EXTRA30.,17.99,14.99,['uniwersalny'],https://moodo.pl/product-pol-23229-Zestaw-dwoch-gumek-do-wlosow-z-deliktatnym-wzorem-pudrowo-rozowy.html
Gumka do włosów,2024-01-14,23230,Rabat -30%. Kod: EXTRA30.,17.99,14.99,['uniwersalny'],https://moodo.pl/product-pol-23230-Gumka-do-wlosow-piaskowa.html
Gumka do włosów,2024-01-14,23232,Rabat -30%. Kod: EXTRA30.,17.99,14.99,['uniwersalny'],https://moodo.pl/product-pol-23232-Gumka-do-wlosow-blekitna.html
Skarpetki,2024-01-14,23144,Rabat -30%. Kod: EXTRA30.,27.99,19.99,['uniwersalny'],https://moodo.pl/product-pol-23144-Skarpetki-typu-baleriniki-damskie-2-pack.html
Skarpetki,2024-01-14,23145,Rabat -30%. Kod: EXTRA30.,27.99,19.99,['uniwersalny'],https://moodo.pl/product-pol-23145-Skarpetki-damskie-stopki-gladkie-2-pack.html
Other,2024-01-14,23146,Rabat -30%. Kod: EXTRA30.,27.99,19.99,['uniwersalny'],https://moodo.pl/product-pol-23146-Koronkowe-skarpetki-stopki-damskie-2-pack.html
Skarpetki,2024-01-14,23147,Rabat -30%. Kod: EXTRA30.,27.99,19.99,['uniwersalny'],https://moodo.pl/product-pol-23147-Skarpetki-stopki-damskie-2-pack.html
Skarpetki,2024-01-14,23140,Rabat -30%. Kod: EXTRA30.,27.99,19.99,['uniwersalny'],https://moodo.pl/product-pol-23140-Skarpetki-stopki-z-naszytym-serduszkiem-damskie-2-pack.html
Skarpetki,2024-01-14,23141,Rabat -30%. Kod: EXTRA30.,27.99,19.99,['uniwersalny'],https://moodo.pl/product-pol-23141-Skarpetki-stopki-z-delikatnymi-serduszkami-damskie-2-pack.html
Other,2024-01-14,23142,Rabat -30%. Kod: EXTRA30.,27.99,19.99,['uniwersalny'],https://moodo.pl/product-pol-23142-Bawelniane-skarpetki-stopki-damskie-2-pack.html
Skarpetki,2024-01-14,23143,Rabat -30%. Kod: EXTRA30.,27.99,19.99,['uniwersalny'],https://moodo.pl/product-pol-23143-Skarpetki-typu-balerinki-gladkie-damskie-2-pack.html
Other,2024-01-14,23136,Rabat -30%. Kod: EXTRA30.,34.99,24.99,['uniwersalny'],https://moodo.pl/product-pol-23136-Gladkie-skarpetki-damskie-3-pack.html
Skarpetki,2024-01-14,23137,Rabat -30%. Kod: EXTRA30.,34.99,24.99,['uniwersalny'],https://moodo.pl/product-pol-23137-Skarpetki-damskie-3-pack.html
Skarpetki,2024-01-14,23138,Rabat -30%. Kod: EXTRA30.,34.99,24.99,['uniwersalny'],https://moodo.pl/product-pol-23138-Skarpetki-damskie-w-kropki-3-pack.html
Skarpetki,2024-01-14,23139,Rabat -30%. Kod: EXTRA30.,31.99,24.99,['uniwersalny'],https://moodo.pl/product-pol-23139-Skarpetki-damskie-w-delikatne-kropki-3-pack.html
Skarpetki,2024-01-14,23135,Rabat -30%. Kod: EXTRA30.,27.99,19.99,['uniwersalny'],https://moodo.pl/product-pol-23135-Skarpetki-damskie-z-wzorem-kwiatow-2-pack.html
Jeansy,2024-01-14,22577,Rabat -30%. Kod: EXTRA30.,149.99,99.99,['uniwersalny'],https://moodo.pl/product-pol-22577-Jeansy-bootcut.html
Jeansy,2024-01-14,22550,Rabat -30%. Kod: EXTRA30.,139.99,99.99,['uniwersalny'],https://moodo.pl/product-pol-22550-Jeansy-skinny-z-postrzepionymi-nogawkami-push-up-czarne.html
Other,2024-01-14,22712,,,169.99,['uniwersalny'],https://moodo.pl/product-pol-22712-Jeansowa-kurtka.html
Jeansy,2024-01-14,22694,Rabat -30%. Kod: EXTRA30.,139.99,89.99,['uniwersalny'],https://moodo.pl/product-pol-22694-Jeansy-typu-rurki.html
Other,2024-01-14,22650,Rabat -30%. Kod: EXTRA30.,199.99,119.99,['uniwersalny'],https://moodo.pl/product-pol-22650-Koszulowa-kurtka-w-krate-niebieska.html
Jeansy,2024-01-14,22621,Rabat -30%. Kod: EXTRA30.,149.99,99.99,['uniwersalny'],https://moodo.pl/product-pol-22621-Jeansy-skinny-z-kieszeniami-ciemnoniebieskie.html
Jeansy,2024-01-14,22620,Rabat -30%. Kod: EXTRA30.,149.99,89.99,['uniwersalny'],https://moodo.pl/product-pol-22620-Jeansy-skinny-z-podwojnym-guzikiem-grafitowe.html
Torba,2024-01-14,23148,Rabat -30%. Kod: EXTRA30.,99.99,69.99,['uniwersalny'],https://moodo.pl/product-pol-23148-Torba-typu-worek-czarna.html
Torba,2024-01-14,23149,Rabat -30%. Kod: EXTRA30.,99.99,69.99,['uniwersalny'],https://moodo.pl/product-pol-23149-Torba-typu-worek-niebieska.html
Torba,2024-01-14,23150,Rabat -30%. Kod: EXTRA30.,99.99,69.99,['uniwersalny'],https://moodo.pl/product-pol-23150-Torba-typu-worek-ciemnobezowa.html
Other,2024-01-14,22689,Rabat -30%. Kod: EXTRA30,,34.99,['uniwersalny'],https://moodo.pl/product-pol-22689-Dopasowany-gladki-t-shirt-czarny.html
Other,2024-01-14,22690,Rabat -30%. Kod: EXTRA30,,34.99,['uniwersalny'],https://moodo.pl/product-pol-22690-Dopasowany-gladki-t-shirt-z-krotkimi-rekawami-bialy.html
Other,2024-01-14,23235,Rabat -30%. Kod: EXTRA30.,129.99,99.99,['uniwersalny'],https://moodo.pl/product-pol-23235-Torebka-z-lancuszkiem.html
Other,2024-01-14,23156,Rabat -30%. Kod: EXTRA30.,119.99,79.99,['uniwersalny'],https://moodo.pl/product-pol-23156-Pikowana-torebka.html
Other,2024-01-14,23153,Rabat -30%. Kod: EXTRA30.,119.99,99.99,['uniwersalny'],https://moodo.pl/product-pol-23153-Torebka-na-lancuszku-z-regulowanym-uchwytem-czarna.html
